Year,NOC,Gold,Silver,Bronze,Total,Historical_Total_Medals,Historical_Gold_Medals,Is_Host,Participant_Count,Is_Participated,Previous_Medals,Previous_Participants,Past_Medal_Efficiency,Previous_Gold,Previous_Silver,Previous_Bronze,Previous_Total
1968,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,Slovenia,0.0,0.0,2.0,2.0,0.0,0.0,0,47.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,Slovenia,0.0,2.0,0.0,2.0,2.0,0.0,0,47.0,1,2.0,47.0,0.0425531914893617,0.0,0.0,2.0,2.0
2000,Slovenia,2.0,0.0,0.0,2.0,4.0,0.0,0,90.0,1,2.0,47.0,0.0425531914893617,0.0,2.0,0.0,2.0
2004,Slovenia,0.0,1.0,3.0,4.0,6.0,2.0,0,102.0,1,2.0,90.0,0.022222222222222223,2.0,0.0,0.0,2.0
2008,Slovenia,1.0,2.0,2.0,5.0,10.0,2.0,0,73.0,1,4.0,102.0,0.0392156862745098,0.0,1.0,3.0,4.0
2012,Slovenia,1.0,1.0,2.0,4.0,15.0,3.0,0,78.0,1,5.0,73.0,0.0684931506849315,1.0,2.0,2.0,5.0
2016,Slovenia,1.0,2.0,1.0,4.0,19.0,4.0,0,70.0,1,4.0,78.0,0.05128205128205128,1.0,1.0,2.0,4.0
2020,Slovenia,3.0,1.0,1.0,5.0,23.0,5.0,0,64.0,1,4.0,70.0,0.05714285714285714,1.0,2.0,1.0,4.0
2024,Slovenia,2.0,1.0,0.0,3.0,28.0,8.0,0,117.0,1,5.0,64.0,0.078125,3.0,1.0,1.0,5.0
1896,South Africa,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,South Africa,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,South Africa,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,South Africa,1.0,1.0,0.0,2.0,0.0,0.0,0,33.0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0
1912,South Africa,4.0,2.0,0.0,6.0,2.0,1.0,0,56.0,1,2.0,33.0,0.06060606060606061,1.0,1.0,0.0,2.0
1920,South Africa,3.0,4.0,3.0,10.0,8.0,5.0,0,97.0,1,6.0,56.0,0.10714285714285714,4.0,2.0,0.0,6.0
1924,South Africa,1.0,1.0,1.0,3.0,18.0,8.0,0,44.0,1,10.0,97.0,0.10309278350515463,3.0,4.0,3.0,10.0
1928,South Africa,1.0,0.0,2.0,3.0,21.0,9.0,0,40.0,1,3.0,44.0,0.06818181818181818,1.0,1.0,1.0,3.0
1932,South Africa,2.0,0.0,3.0,5.0,24.0,10.0,0,20.0,1,3.0,40.0,0.075,1.0,0.0,2.0,3.0
1936,South Africa,0.0,1.0,0.0,1.0,29.0,12.0,0,54.0,1,5.0,20.0,0.25,2.0,0.0,3.0,5.0
1948,South Africa,2.0,1.0,1.0,4.0,30.0,12.0,0,43.0,1,1.0,54.0,0.018518518518518517,0.0,1.0,0.0,1.0
1952,South Africa,2.0,4.0,4.0,10.0,34.0,14.0,0,109.0,1,4.0,43.0,0.09302325581395349,2.0,1.0,1.0,4.0
1956,South Africa,0.0,0.0,4.0,4.0,44.0,16.0,0,90.0,1,10.0,109.0,0.09174311926605505,2.0,4.0,4.0,10.0
1960,South Africa,0.0,1.0,2.0,3.0,48.0,16.0,0,72.0,1,4.0,90.0,0.044444444444444446,0.0,0.0,4.0,4.0
1964,South Africa,0.0,0.0,0.0,0.0,51.0,16.0,0,0.0,0,3.0,72.0,0.041666666666666664,0.0,1.0,2.0,3.0
1968,South Africa,0.0,0.0,0.0,0.0,51.0,16.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,South Africa,0.0,0.0,0.0,0.0,51.0,16.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,South Africa,0.0,0.0,0.0,0.0,51.0,16.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,South Africa,0.0,0.0,0.0,0.0,51.0,16.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,South Africa,0.0,0.0,0.0,0.0,51.0,16.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,South Africa,0.0,0.0,0.0,0.0,51.0,16.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,South Africa,0.0,2.0,0.0,2.0,51.0,16.0,0,141.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,South Africa,3.0,1.0,1.0,5.0,53.0,16.0,0,111.0,1,2.0,141.0,0.014184397163120567,0.0,2.0,0.0,2.0
2000,South Africa,0.0,2.0,3.0,5.0,58.0,19.0,0,161.0,1,5.0,111.0,0.04504504504504504,3.0,1.0,1.0,5.0
2004,South Africa,1.0,3.0,2.0,6.0,63.0,19.0,0,128.0,1,5.0,161.0,0.031055900621118012,0.0,2.0,3.0,5.0
2008,South Africa,0.0,1.0,0.0,1.0,69.0,20.0,0,179.0,1,6.0,128.0,0.046875,1.0,3.0,2.0,6.0
2012,South Africa,4.0,1.0,1.0,6.0,70.0,20.0,0,145.0,1,1.0,179.0,0.00558659217877095,0.0,1.0,0.0,1.0
2016,South Africa,2.0,6.0,2.0,10.0,76.0,24.0,0,155.0,1,6.0,145.0,0.041379310344827586,4.0,1.0,1.0,6.0
2020,South Africa,1.0,2.0,0.0,3.0,86.0,26.0,0,211.0,1,10.0,155.0,0.06451612903225806,2.0,6.0,2.0,10.0
2024,South Africa,1.0,3.0,2.0,6.0,89.0,27.0,0,161.0,1,3.0,211.0,0.014218009478672985,1.0,2.0,0.0,3.0
1896,South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,South Korea,0.0,0.0,2.0,2.0,0.0,0.0,0,48.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,South Korea,0.0,0.0,2.0,2.0,2.0,0.0,0,22.0,1,2.0,48.0,0.041666666666666664,0.0,0.0,2.0,2.0
1956,South Korea,0.0,1.0,1.0,2.0,4.0,0.0,0,36.0,1,2.0,22.0,0.09090909090909091,0.0,0.0,2.0,2.0
1960,South Korea,0.0,0.0,0.0,0.0,6.0,0.0,0,49.0,1,2.0,36.0,0.05555555555555555,0.0,1.0,1.0,2.0
1964,South Korea,0.0,2.0,1.0,3.0,6.0,0.0,0,240.0,1,0.0,49.0,0.0,0.0,0.0,0.0,0.0
1968,South Korea,0.0,1.0,1.0,2.0,9.0,0.0,0,66.0,1,3.0,240.0,0.0125,0.0,2.0,1.0,3.0
1972,South Korea,0.0,1.0,0.0,1.0,11.0,0.0,0,43.0,1,2.0,66.0,0.030303030303030304,0.0,1.0,1.0,2.0
1976,South Korea,1.0,1.0,4.0,6.0,12.0,0.0,0,51.0,1,1.0,43.0,0.023255813953488372,0.0,1.0,0.0,1.0
1980,South Korea,0.0,0.0,0.0,0.0,18.0,1.0,0,0.0,0,6.0,51.0,0.11764705882352941,1.0,1.0,4.0,6.0
1984,South Korea,6.0,6.0,7.0,19.0,18.0,1.0,0,240.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,South Korea,12.0,10.0,11.0,33.0,37.0,7.0,1,551.0,1,19.0,240.0,0.07916666666666666,6.0,6.0,7.0,19.0
1992,South Korea,12.0,5.0,12.0,29.0,70.0,19.0,0,322.0,1,33.0,551.0,0.05989110707803993,12.0,10.0,11.0,33.0
1996,South Korea,7.0,15.0,5.0,27.0,99.0,31.0,0,417.0,1,29.0,322.0,0.09006211180124224,12.0,5.0,12.0,29.0
2000,South Korea,8.0,10.0,10.0,28.0,126.0,38.0,0,359.0,1,27.0,417.0,0.06474820143884892,7.0,15.0,5.0,27.0
2004,South Korea,9.0,12.0,9.0,30.0,154.0,46.0,0,344.0,1,28.0,359.0,0.07799442896935933,8.0,10.0,10.0,28.0
2008,South Korea,13.0,11.0,8.0,32.0,184.0,55.0,0,329.0,1,30.0,344.0,0.0872093023255814,9.0,12.0,9.0,30.0
2012,South Korea,13.0,9.0,9.0,31.0,216.0,68.0,0,312.0,1,32.0,329.0,0.0972644376899696,13.0,11.0,8.0,32.0
2016,South Korea,9.0,3.0,9.0,21.0,247.0,81.0,0,263.0,1,31.0,312.0,0.09935897435897435,13.0,9.0,9.0,31.0
2020,South Korea,6.0,4.0,10.0,20.0,268.0,90.0,0,338.0,1,21.0,263.0,0.07984790874524715,9.0,3.0,9.0,21.0
2024,South Korea,13.0,9.0,10.0,32.0,288.0,96.0,0,248.0,1,20.0,338.0,0.05917159763313609,6.0,4.0,10.0,20.0
1896,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Spain,1.0,0.0,0.0,1.0,0.0,0.0,0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Spain,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,1.0,12.0,0.08333333333333333,1.0,0.0,0.0,1.0
1908,Spain,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Spain,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Spain,0.0,2.0,0.0,2.0,1.0,1.0,0,111.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Spain,0.0,0.0,0.0,0.0,3.0,1.0,0,151.0,1,2.0,111.0,0.018018018018018018,0.0,2.0,0.0,2.0
1928,Spain,1.0,0.0,0.0,1.0,3.0,1.0,0,106.0,1,0.0,151.0,0.0,0.0,0.0,0.0,0.0
1932,Spain,0.0,0.0,1.0,1.0,4.0,2.0,0,8.0,1,1.0,106.0,0.009433962264150943,1.0,0.0,0.0,1.0
1936,Spain,0.0,0.0,0.0,0.0,5.0,2.0,0,0.0,0,1.0,8.0,0.125,0.0,0.0,1.0,1.0
1948,Spain,0.0,1.0,0.0,1.0,5.0,2.0,0,84.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Spain,0.0,1.0,0.0,1.0,6.0,2.0,0,42.0,1,1.0,84.0,0.011904761904761904,0.0,1.0,0.0,1.0
1956,Spain,0.0,0.0,0.0,0.0,7.0,2.0,0,12.0,1,1.0,42.0,0.023809523809523808,0.0,1.0,0.0,1.0
1960,Spain,0.0,0.0,1.0,1.0,7.0,2.0,0,238.0,1,0.0,12.0,0.0,0.0,0.0,0.0,0.0
1964,Spain,0.0,0.0,0.0,0.0,8.0,2.0,0,67.0,1,1.0,238.0,0.004201680672268907,0.0,0.0,1.0,1.0
1968,Spain,0.0,0.0,0.0,0.0,8.0,2.0,0,137.0,1,0.0,67.0,0.0,0.0,0.0,0.0,0.0
1972,Spain,0.0,0.0,1.0,1.0,8.0,2.0,0,162.0,1,0.0,137.0,0.0,0.0,0.0,0.0,0.0
1976,Spain,0.0,2.0,0.0,2.0,9.0,2.0,0,160.0,1,1.0,162.0,0.006172839506172839,0.0,0.0,1.0,1.0
1980,Spain,1.0,3.0,2.0,6.0,11.0,2.0,0,211.0,1,2.0,160.0,0.0125,0.0,2.0,0.0,2.0
1984,Spain,1.0,2.0,2.0,5.0,17.0,3.0,0,257.0,1,6.0,211.0,0.02843601895734597,1.0,3.0,2.0,6.0
1988,Spain,1.0,1.0,2.0,4.0,22.0,4.0,0,317.0,1,5.0,257.0,0.019455252918287938,1.0,2.0,2.0,5.0
1992,Spain,13.0,7.0,2.0,22.0,26.0,5.0,1,537.0,1,4.0,317.0,0.012618296529968454,1.0,1.0,2.0,4.0
1996,Spain,5.0,6.0,6.0,17.0,48.0,18.0,0,384.0,1,22.0,537.0,0.040968342644320296,13.0,7.0,2.0,22.0
2000,Spain,3.0,3.0,5.0,11.0,65.0,23.0,0,431.0,1,17.0,384.0,0.044270833333333336,5.0,6.0,6.0,17.0
2004,Spain,3.0,11.0,6.0,20.0,76.0,26.0,0,423.0,1,11.0,431.0,0.025522041763341066,3.0,3.0,5.0,11.0
2008,Spain,5.0,11.0,3.0,19.0,96.0,29.0,0,355.0,1,20.0,423.0,0.04728132387706856,3.0,11.0,6.0,20.0
2012,Spain,4.0,10.0,6.0,20.0,115.0,34.0,0,339.0,1,19.0,355.0,0.05352112676056338,5.0,11.0,3.0,19.0
2016,Spain,7.0,4.0,6.0,17.0,135.0,38.0,0,363.0,1,20.0,339.0,0.058997050147492625,4.0,10.0,6.0,20.0
2020,Spain,3.0,8.0,6.0,17.0,152.0,45.0,0,429.0,1,17.0,363.0,0.046831955922865015,7.0,4.0,6.0,17.0
2024,Spain,5.0,4.0,9.0,18.0,169.0,48.0,0,526.0,1,17.0,429.0,0.039627039627039624,3.0,8.0,6.0,17.0
1896,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,Sri Lanka,0.0,1.0,0.0,1.0,0.0,0.0,0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Sri Lanka,0.0,0.0,0.0,0.0,1.0,0.0,0,7.0,1,1.0,10.0,0.1,0.0,1.0,0.0,1.0
1956,Sri Lanka,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1960,Sri Lanka,0.0,0.0,0.0,0.0,1.0,0.0,0,5.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1964,Sri Lanka,0.0,0.0,0.0,0.0,1.0,0.0,0,7.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1968,Sri Lanka,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1972,Sri Lanka,0.0,0.0,0.0,0.0,1.0,0.0,0,6.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1976,Sri Lanka,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1980,Sri Lanka,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Sri Lanka,0.0,0.0,0.0,0.0,1.0,0.0,0,6.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1988,Sri Lanka,0.0,0.0,0.0,0.0,1.0,0.0,0,9.0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1992,Sri Lanka,0.0,0.0,0.0,0.0,1.0,0.0,0,16.0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0
1996,Sri Lanka,0.0,0.0,0.0,0.0,1.0,0.0,0,11.0,1,0.0,16.0,0.0,0.0,0.0,0.0,0.0
2000,Sri Lanka,0.0,1.0,0.0,1.0,1.0,0.0,0,24.0,1,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2004,Sri Lanka,0.0,0.0,0.0,0.0,2.0,0.0,0,8.0,1,1.0,24.0,0.041666666666666664,0.0,1.0,0.0,1.0
2008,Sri Lanka,0.0,0.0,0.0,0.0,2.0,0.0,0,9.0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2012,Sri Lanka,0.0,0.0,0.0,0.0,2.0,0.0,0,8.0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2016,Sri Lanka,0.0,0.0,0.0,0.0,2.0,0.0,0,10.0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2020,Sri Lanka,0.0,0.0,0.0,0.0,2.0,0.0,0,13.0,1,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2024,Sri Lanka,0.0,0.0,0.0,0.0,2.0,0.0,0,6.0,1,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1896,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1968,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1976,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
1980,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0
1992,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0
1996,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2000,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2004,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2008,Sudan,0.0,1.0,0.0,1.0,0.0,0.0,0,9.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2012,Sudan,0.0,0.0,0.0,0.0,1.0,0.0,0,6.0,1,1.0,9.0,0.1111111111111111,0.0,1.0,0.0,1.0
2016,Sudan,0.0,0.0,0.0,0.0,1.0,0.0,0,6.0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2020,Sudan,0.0,0.0,0.0,0.0,1.0,0.0,0,5.0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2024,Sudan,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1896,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1976,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1980,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1984,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Suriname,1.0,0.0,0.0,1.0,0.0,0.0,0,10.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1992,Suriname,0.0,0.0,1.0,1.0,1.0,1.0,0,9.0,1,1.0,10.0,0.1,1.0,0.0,0.0,1.0
1996,Suriname,0.0,0.0,0.0,0.0,2.0,1.0,0,11.0,1,1.0,9.0,0.1111111111111111,0.0,0.0,1.0,1.0
2000,Suriname,0.0,0.0,0.0,0.0,2.0,1.0,0,5.0,1,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2004,Suriname,0.0,0.0,0.0,0.0,2.0,1.0,0,4.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2008,Suriname,0.0,0.0,0.0,0.0,2.0,1.0,0,4.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2012,Suriname,0.0,0.0,0.0,0.0,2.0,1.0,0,5.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2016,Suriname,0.0,0.0,0.0,0.0,2.0,1.0,0,6.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2020,Suriname,0.0,0.0,0.0,0.0,2.0,1.0,0,5.0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2024,Suriname,0.0,0.0,0.0,0.0,2.0,1.0,0,6.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1896,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,1,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Sweden,0.0,0.0,1.0,1.0,0.0,0.0,0,27.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1904,Sweden,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,1.0,27.0,0.037037037037037035,0.0,0.0,1.0,1.0
